----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| image                                                         | #spots | #spots_no_ice | total_intensity | d_min | d_min (distl method 1) | d_min (distl method 2) | #indexed | fraction_indexed |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05138.cbf | 58     | 43            | 25346           | 1.62  | 4.03                   | 3.49                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05139.cbf | 22     | 5             | 4781            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05140.cbf | 21     | 7             | 7978            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05141.cbf | 100    | 79            | 47055           | 1.43  | 2.92                   | 2.85                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05142.cbf | 362    | 327           | 172465          | 2.62  | 3.02                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05143.cbf | 34     | 16            | 14131           | 1.63  | 4.67                   | 3.86                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05144.cbf | 66     | 49            | 36341           | 1.63  | 3.43                   | 3.21                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05145.cbf | 49     | 27            | 16001           | 1.58  | 3.12                   | 2.77                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05146.cbf | 29     | 10            | 18747           |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05147.cbf | 223    | 180           | 157809          | 1.58  | 2.25                   | 2.50                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05148.cbf | 536    | 473           | 395825          | 2.20  | 2.71                   | 3.02                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05149.cbf | 1097   | 1041          | 1112883         | 2.11  | 3.27                   | 3.09                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05150.cbf | 504    | 439           | 454393          | 1.69  | 2.64                   | 2.58                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05151.cbf | 155    | 126           | 91191           | 1.57  | 2.74                   | 3.15                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05152.cbf | 304    | 266           | 191299          | 1.63  | 2.83                   | 3.01                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05153.cbf | 164    | 135           | 87842           | 2.69  | 2.69                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05154.cbf | 22     | 6             | 3812            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05155.cbf | 585    | 541           | 436441          | 1.59  | 2.75                   | 2.99                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05156.cbf | 370    | 316           | 233143          | 1.59  | 2.81                   | 3.18                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05157.cbf | 103    | 79            | 50283           | 1.59  | 3.46                   | 3.18                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05158.cbf | 1510   | 1334          | 1631727         | 1.59  | 2.64                   | 2.80                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05159.cbf | 708    | 641           | 475216          | 2.23  | 2.91                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05160.cbf | 123    | 102           | 73986           | 1.61  | 2.57                   | 3.03                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05161.cbf | 441    | 399           | 282805          | 2.35  | 2.95                   | 2.88                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05162.cbf | 28     | 10            | 9247            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05163.cbf | 23     | 4             | 5526            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05164.cbf | 18     | 2             | 3152            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05165.cbf | 37     | 20            | 9896            | 3.54  | 3.54                   | 3.11                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05166.cbf | 298    | 255           | 179035          | 1.39  | 2.45                   | 2.61                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05167.cbf | 29     | 8             | 8645            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05168.cbf | 134    | 111           | 60204           | 1.62  | 2.96                   | 2.89                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05169.cbf | 23     | 9             | 5072            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05170.cbf | 112    | 89            | 54200           | 1.37  | 2.64                   | 2.74                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05171.cbf | 135    | 109           | 67541           | 1.44  | 2.87                   | 2.87                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05172.cbf | 466    | 415           | 322997          | 1.62  | 2.83                   | 3.03                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05173.cbf | 29     | 11            | 5751            | 1.60  | 4.57                   | 3.19                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05174.cbf | 502    | 459           | 366114          | 1.48  | 2.50                   | 2.96                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05175.cbf | 74     | 56            | 34427           | 1.60  | 3.71                   | 3.80                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05176.cbf | 363    | 315           | 258212          | 1.61  | 2.50                   | 2.95                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05177.cbf | 24     | 7             | 2934            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05178.cbf | 17     | 3             | 16556           |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05179.cbf | 523    | 451           | 506855          | 1.64  | 2.34                   | 2.47                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05180.cbf | 470    | 424           | 306056          | 2.29  | 2.78                   | 3.07                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05181.cbf | 764    | 686           | 697074          | 1.61  | 2.71                   | 2.61                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05182.cbf | 306    | 267           | 204538          | 1.62  | 3.04                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05183.cbf | 104    | 82            | 49643           | 1.31  | 3.26                   | 3.10                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05184.cbf | 189    | 163           | 99519           | 1.42  | 2.90                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05185.cbf | 399    | 355           | 222161          | 1.48  | 2.78                   | 2.96                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05186.cbf | 51     | 34            | 19761           | 1.24  | 3.30                   | 2.95                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05187.cbf | 55     | 33            | 22978           | 1.42  | 3.13                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05188.cbf | 111    | 84            | 48966           | 1.55  | 3.53                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05189.cbf | 75     | 62            | 33484           | 1.45  | 2.94                   | 2.90                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05190.cbf | 16     | 6             | 3791            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05191.cbf | 18     | 9             | 4011            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05192.cbf | 19     | 11            | 5140            | 4.06  | 4.06                   | 3.53                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05193.cbf | 31     | 19            | 8104            | 2.00  | 3.44                   | 3.14                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05194.cbf | 10     | 2             | 1484            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05195.cbf | 22     | 14            | 7448            | 2.89  | 4.01                   | 3.53                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05196.cbf | 163    | 148           | 86691           | 2.45  | 2.87                   | 2.80                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05197.cbf | 83     | 70            | 47141           | 1.86  | 3.02                   | 3.09                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05198.cbf | 17     | 6             | 4053            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05199.cbf | 292    | 255           | 166450          | 2.20  | 3.04                   | 2.84                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05200.cbf | 224    | 197           | 125690          | 2.39  | 2.64                   | 3.09                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05201.cbf | 62     | 50            | 31418           | 3.78  | 3.47                   | 3.20                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05202.cbf | 40     | 31            | 13699           | 2.16  | 3.68                   | 3.28                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05203.cbf | 50     | 40            | 18879           | 2.87  | 2.97                   | 2.93                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05204.cbf | 65     | 49            | 23692           | 3.34  | 3.14                   | 2.86                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05205.cbf | 17     | 6             | 4438            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05206.cbf | 313    | 280           | 166230          | 2.29  | 2.84                   | 2.95                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05207.cbf | 31     | 23            | 11526           | 4.40  | 2.80                   | 3.89                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05208.cbf | 14     | 7             | 3607            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05209.cbf | 8      | 1             | 1097            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05210.cbf | 258    | 234           | 129592          | 2.45  | 3.55                   | 2.93                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05211.cbf | 11     | 4             | 2301            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05212.cbf | 278    | 253           | 159362          | 2.29  | 2.48                   | 2.97                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05213.cbf | 24     | 13            | 12832           | 3.77  | 3.43                   | 3.09                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05214.cbf | 21     | 7             | 7966            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05215.cbf | 70     | 60            | 32772           | 1.65  | 3.46                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05216.cbf | 190    | 177           | 115563          | 2.40  | 3.41                   | 3.17                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05217.cbf | 27     | 19            | 9747            | 4.19  | 3.74                   | 3.28                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05218.cbf | 30     | 22            | 11917           | 2.84  | 2.84                   | 3.17                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05219.cbf | 20     | 12            | 4819            | 2.98  | 2.98                   | 2.61                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05220.cbf | 147    | 134           | 90055           | 2.47  | 2.60                   | 2.70                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05221.cbf | 670    | 613           | 398448          | 2.18  | 3.23                   | 2.70                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05222.cbf | 155    | 139           | 69213           | 2.81  | 2.90                   | 3.22                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05223.cbf | 21     | 15            | 12529           | 1.64  | 4.12                   | 3.54                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05224.cbf | 186    | 172           | 94649           | 2.35  | 2.35                   | 2.74                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05225.cbf | 9      | 2             | 2241            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05226.cbf | 23     | 11            | 8893            | 1.66  | 2.77                   | 2.43                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05227.cbf | 43     | 21            | 11611           | 1.38  | 2.88                   | 3.28                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05228.cbf | 56     | 43            | 24514           | 1.64  | 2.86                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05229.cbf | 16     | 6             | 4423            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05230.cbf | 28     | 15            | 9570            | 1.64  | 4.20                   | 3.51                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05231.cbf | 259    | 235           | 169415          | 1.69  | 2.54                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05232.cbf | 308    | 277           | 210275          | 2.18  | 2.57                   | 2.72                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05233.cbf | 407    | 363           | 250367          | 1.73  | 2.47                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05234.cbf | 415    | 347           | 351302          | 1.89  | 2.63                   | 2.68                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05235.cbf | 152    | 127           | 76170           | 1.64  | 2.84                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05236.cbf | 53     | 33            | 22156           | 1.53  | 3.25                   | 3.29                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05237.cbf | 21     | 4             | 10369           |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05238.cbf | 703    | 640           | 564617          | 2.01  | 2.57                   | 2.67                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05239.cbf | 188    | 159           | 97389           | 2.42  | 2.42                   | 2.80                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05240.cbf | 45     | 28            | 17577           | 1.66  | 3.50                   | 3.14                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05241.cbf | 206    | 176           | 130244          | 1.69  | 2.40                   | 2.78                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05242.cbf | 590    | 526           | 465107          | 1.68  | 2.31                   | 2.67                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05243.cbf | 818    | 748           | 644500          | 1.98  | 3.06                   | 2.78                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05244.cbf | 212    | 187           | 137809          | 1.63  | 2.51                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05245.cbf | 22     | 9             | 4837            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05246.cbf | 251    | 216           | 202499          | 2.16  | 2.28                   | 2.67                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05247.cbf | 39     | 28            | 17811           | 1.65  | 3.67                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05248.cbf | 426    | 381           | 229769          | 2.25  | 2.94                   | 2.74                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05249.cbf | 362    | 332           | 197740          | 2.46  | 2.92                   | 3.08                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05250.cbf | 19     | 5             | 2327            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05251.cbf | 72     | 55            | 27856           | 1.60  | 3.03                   | 2.86                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05252.cbf | 92     | 74            | 53084           | 1.63  | 2.59                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05253.cbf | 416    | 390           | 296785          | 1.83  | 3.12                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05254.cbf | 82     | 66            | 43818           | 1.65  | 3.44                   | 3.50                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05255.cbf | 578    | 520           | 407140          | 2.16  | 3.16                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05256.cbf | 198    | 177           | 129997          | 1.73  | 2.72                   | 3.24                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05257.cbf | 760    | 692           | 530282          | 2.28  | 2.58                   | 2.88                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05258.cbf | 97     | 79            | 46392           | 1.63  | 3.19                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05259.cbf | 67     | 51            | 29711           | 2.88  | 2.88                   | 3.26                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05260.cbf | 29     | 11            | 9647            | 1.63  | 10.05                  | 4.42                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05261.cbf | 72     | 45            | 26000           | 1.64  | 3.01                   | 2.78                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05262.cbf | 72     | 50            | 25342           | 1.69  | 3.00                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05263.cbf | 19     | 1             | 1422            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05264.cbf | 18     | 3             | 4757            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05265.cbf | 457    | 418           | 323454          | 1.66  | 2.61                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05266.cbf | 138    | 118           | 74826           | 1.62  | 3.42                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05267.cbf | 43     | 30            | 21065           | 1.50  | 3.82                   | 3.23                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05268.cbf | 936    | 850           | 676747          | 1.74  | 2.90                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05269.cbf | 65     | 51            | 30324           | 1.64  | 3.75                   | 3.50                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05270.cbf | 22     | 12            | 9342            | 2.16  | 4.07                   | 3.51                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05271.cbf | 126    | 105           | 65154           | 3.17  | 3.28                   | 2.98                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05272.cbf | 64     | 53            | 33584           | 1.64  | 2.74                   | 3.08                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05273.cbf | 66     | 51            | 31114           | 1.64  | 3.05                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05274.cbf | 130    | 110           | 64373           | 1.63  | 3.43                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05275.cbf | 83     | 66            | 36228           | 3.51  | 3.76                   | 3.88                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05276.cbf | 80     | 63            | 33667           | 2.66  | 2.69                   | 3.24                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05277.cbf | 168    | 142           | 84430           | 1.56  | 3.01                   | 3.13                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05278.cbf | 17     | 1             | 1206            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05279.cbf | 162    | 145           | 135245          | 1.64  | 3.06                   | 3.50                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05280.cbf | 128    | 104           | 59784           | 1.63  | 3.10                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05281.cbf | 91     | 72            | 45554           | 2.58  | 2.60                   | 2.63                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05282.cbf | 23     | 5             | 6505            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05283.cbf | 69     | 47            | 31361           | 1.63  | 3.04                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05284.cbf | 29     | 9             | 5633            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05285.cbf | 29     | 5             | 3487            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05286.cbf | 22     | 2             | 1316            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05287.cbf | 26     | 4             | 2981            |       |                        |                        | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05288.cbf | 86     | 59            | 40844           | 1.64  | 3.21                   | 3.25                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05289.cbf | 90     | 74            | 67243           | 1.74  | 2.80                   | 3.50                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05290.cbf | 76     | 59            | 36190           | 2.86  | 2.86                   | 3.27                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05291.cbf | 46     | 31            | 20666           | 1.66  | 3.99                   | 3.50                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05292.cbf | 892    | 799           | 649510          | 1.89  | 2.98                   | 2.82                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05293.cbf | 238    | 215           | 130814          | 2.28  | 2.65                   | 3.00                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05294.cbf | 274    | 241           | 200867          | 2.13  | 2.48                   | 3.06                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05295.cbf | 315    | 289           | 198817          | 2.73  | 2.89                   | 2.96                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05296.cbf | 397    | 343           | 272136          | 1.64  | 2.46                   | 2.78                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05297.cbf | 72     | 51            | 26194           | 2.26  | 3.00                   | 2.93                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05298.cbf | 101    | 83            | 48353           | 1.63  | 3.10                   | 2.91                   | 0        | 0.00             |
| /dls/i24/data/2016/nt14493-21/cat/kirkuk/kirkuk0012_05299.cbf | 55     | 42            | 22458           | 1.60  | 3.09                   | 3.45                   | 0        | 0.00             |
